?uri	?D_title	?D_description	?D_creator_identifier	?D_creator_name	?D_accrualPeriodicity	?D_identifier	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher_identifier	?D_publisher_name	?D_rightsHolder_identifier	?D_rightsHolder_name	?D_contactPoint_fn	?D_contactPoint_hasEmail_nonorm	?D_distribution	?D_landingPage	?Dist_description	?Dist_format	?Dist_license	?Dist_title	?Dist_accessURL
<http://dati.comune.matera.it/dataset/b8aaaf85-ac9a-4706-87a3-ebf802a1e2c6>	"Censimento Generale anno 2011 dati definitivi suddivisi per Aree Sub Comunali della città di Matera"	"Il dataset contiene i dati definitivi dell'ISTAT relativi al Censimento Generale della Popolazione e delle Abitazioni per l'anno 2011 suddivisi per Aree Sub Comunali (Quartieri) della città di Matera. A proposito di Censimenti, é bene tracciare una breve storia di essi. Il primo Censimento generale della popolazione in Italia risale al 1861, anno dell'unificazione del Paese nel Regno d'Italia e furono censiti 26 milioni e trecentomila italiani. Dal 1861 al 2011, le tornate censuarie si sono susseguite ogni 10 anni con le eccezioni del 1891, a causa delle difficoltà finanziarie in cui versava il Paese e del 1941 a causa del 2° conflitto mondiale. Altra eccezione é rappresentata dal Censimento del 1936, svolto a soli 5 anni dal precedente a seguito di una riforma legislativa del 1930 che ne aveva modificato la periodicità, subito dopo riportata a cadenza decennale come tutt'ora in vigore. All'ultimo Censimento del 2011, svolto con modalità innovative, la popolazione censita nel nostro Paese supera quota 60 milioni.\r\n\r\nPer favorire la visualizzazione, si è realizzata la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=4bae1dbb4a9744a58b42d0f4de6bb296)\r\n\r\n\r\n\r\n\r\n\r\n\r\n[link_map]: http://dati.comune.matera.it/blog/grafici/censimento/index.html\r\n\r\n[mappa_logo]: http://www.piersoft.it/opendatamatera/map6.png\r\n"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"censimento-generale-anno-2011-dati-definitivi-suddivisi-per-aree-sub-comunali-della-citta-di-ma"	"2018-01-17T20:19:00.251653"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"demografia"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b8aaaf85-ac9a-4706-87a3-ebf802a1e2c6/resource/036f5eb0-e935-4f5a-a02e-84f3ddf37fe8>	<http://dati.comune.matera.it/dataset/censimento-generale-anno-2011-dati-definitivi-suddivisi-per-aree-sub-comunali-della-citta-di-ma>	"Dati definitivi del Censimento Generale anno 2011 della città di Matera in csv "	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"DatiDefinitiviCens2011AreeSubComunali.csv"	<https://goo.gl/YXTjpn>
<http://dati.comune.matera.it/dataset/b8aaaf85-ac9a-4706-87a3-ebf802a1e2c6>	"Censimento Generale anno 2011 dati definitivi suddivisi per Aree Sub Comunali della città di Matera"	"Il dataset contiene i dati definitivi dell'ISTAT relativi al Censimento Generale della Popolazione e delle Abitazioni per l'anno 2011 suddivisi per Aree Sub Comunali (Quartieri) della città di Matera. A proposito di Censimenti, é bene tracciare una breve storia di essi. Il primo Censimento generale della popolazione in Italia risale al 1861, anno dell'unificazione del Paese nel Regno d'Italia e furono censiti 26 milioni e trecentomila italiani. Dal 1861 al 2011, le tornate censuarie si sono susseguite ogni 10 anni con le eccezioni del 1891, a causa delle difficoltà finanziarie in cui versava il Paese e del 1941 a causa del 2° conflitto mondiale. Altra eccezione é rappresentata dal Censimento del 1936, svolto a soli 5 anni dal precedente a seguito di una riforma legislativa del 1930 che ne aveva modificato la periodicità, subito dopo riportata a cadenza decennale come tutt'ora in vigore. All'ultimo Censimento del 2011, svolto con modalità innovative, la popolazione censita nel nostro Paese supera quota 60 milioni.\r\n\r\nPer favorire la visualizzazione, si è realizzata la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=4bae1dbb4a9744a58b42d0f4de6bb296)\r\n\r\n\r\n\r\n\r\n\r\n\r\n[link_map]: http://dati.comune.matera.it/blog/grafici/censimento/index.html\r\n\r\n[mappa_logo]: http://www.piersoft.it/opendatamatera/map6.png\r\n"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"censimento-generale-anno-2011-dati-definitivi-suddivisi-per-aree-sub-comunali-della-citta-di-ma"	"2018-01-17T20:19:00.251653"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"demografia"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b8aaaf85-ac9a-4706-87a3-ebf802a1e2c6/resource/ced39183-1192-4442-87f2-2e106071e99a>	<http://dati.comune.matera.it/dataset/censimento-generale-anno-2011-dati-definitivi-suddivisi-per-aree-sub-comunali-della-citta-di-ma>	"Dati definitivi del Censimento Generale 2011 per Aree Sub Comunali della città di Matera in xlsx"	<http://publications.europa.eu/resource/authority/file-type/ARC>	<http://www.opendefinition.org/licenses/cc-by>	"DatiDefinitiviCens2011AreeSubComunali.xlsx"	<http://dati.comune.matera.it/dataset/b8aaaf85-ac9a-4706-87a3-ebf802a1e2c6/resource/ced39183-1192-4442-87f2-2e106071e99a/download/datidefinitivicens2011areesubcomunali.xlsx>
<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f>	"Sportelli Bancari della Città di Matera"	"Elenco aggiornato degli sportelli bancari della città di Matera anno 2018. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"sportelli-bancari-nella-citta-di-matera"	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"banche"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f/resource/04cece7f-a84e-4d14-baa4-9a48716c53c8>	<http://dati.comune.matera.it/dataset/sportelli-bancari-nella-citta-di-matera>	"Elenco aggiornato degli sportelli bancari in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"sportelli-bancari-nella-citta-di-matera"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTIBK4i8UhjBm5Ti_XRTzObMKfvhxqeQV6DUqKd3vvDqCSYGKQo0_OQ7QTp8w4nogYahNeG7XRaflmJ/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f>	"Sportelli Bancari della Città di Matera"	"Elenco aggiornato degli sportelli bancari della città di Matera anno 2018. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"sportelli-bancari-nella-citta-di-matera"	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"banche"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f/resource/1d609d86-33bf-474f-9483-346654de29cd>	<http://dati.comune.matera.it/dataset/sportelli-bancari-nella-citta-di-matera>	"Elenco aggiornato degli sportelli bancari in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"sportelli-bancari-nella-citta-di-matera"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTIBK4i8UhjBm5Ti_XRTzObMKfvhxqeQV6DUqKd3vvDqCSYGKQo0_OQ7QTp8w4nogYahNeG7XRaflmJ/pub?output=csv>
<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f>	"Sportelli Bancari della Città di Matera"	"Elenco aggiornato degli sportelli bancari della città di Matera anno 2018. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"sportelli-bancari-nella-citta-di-matera"	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"istituti di credito"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f/resource/04cece7f-a84e-4d14-baa4-9a48716c53c8>	<http://dati.comune.matera.it/dataset/sportelli-bancari-nella-citta-di-matera>	"Elenco aggiornato degli sportelli bancari in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"sportelli-bancari-nella-citta-di-matera"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTIBK4i8UhjBm5Ti_XRTzObMKfvhxqeQV6DUqKd3vvDqCSYGKQo0_OQ7QTp8w4nogYahNeG7XRaflmJ/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f>	"Sportelli Bancari della Città di Matera"	"Elenco aggiornato degli sportelli bancari della città di Matera anno 2018. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"sportelli-bancari-nella-citta-di-matera"	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"istituti di credito"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f/resource/1d609d86-33bf-474f-9483-346654de29cd>	<http://dati.comune.matera.it/dataset/sportelli-bancari-nella-citta-di-matera>	"Elenco aggiornato degli sportelli bancari in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"sportelli-bancari-nella-citta-di-matera"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTIBK4i8UhjBm5Ti_XRTzObMKfvhxqeQV6DUqKd3vvDqCSYGKQo0_OQ7QTp8w4nogYahNeG7XRaflmJ/pub?output=csv>
<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f>	"Sportelli Bancari della Città di Matera"	"Elenco aggiornato degli sportelli bancari della città di Matera anno 2018. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"sportelli-bancari-nella-citta-di-matera"	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"sportelli bancari"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f/resource/04cece7f-a84e-4d14-baa4-9a48716c53c8>	<http://dati.comune.matera.it/dataset/sportelli-bancari-nella-citta-di-matera>	"Elenco aggiornato degli sportelli bancari in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"sportelli-bancari-nella-citta-di-matera"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTIBK4i8UhjBm5Ti_XRTzObMKfvhxqeQV6DUqKd3vvDqCSYGKQo0_OQ7QTp8w4nogYahNeG7XRaflmJ/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f>	"Sportelli Bancari della Città di Matera"	"Elenco aggiornato degli sportelli bancari della città di Matera anno 2018. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"sportelli-bancari-nella-citta-di-matera"	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"sportelli bancari"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-08-27T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/a57908cc-8dd3-4821-8b3f-4bb923f25a3f/resource/1d609d86-33bf-474f-9483-346654de29cd>	<http://dati.comune.matera.it/dataset/sportelli-bancari-nella-citta-di-matera>	"Elenco aggiornato degli sportelli bancari in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"sportelli-bancari-nella-citta-di-matera"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTIBK4i8UhjBm5Ti_XRTzObMKfvhxqeQV6DUqKd3vvDqCSYGKQo0_OQ7QTp8w4nogYahNeG7XRaflmJ/pub?output=csv>
<http://dati.comune.matera.it/dataset/a1db34fc-e3db-439c-991e-4f39ae9c5db8>	"OpenCup - Comune di Matera"	"Open CUP mette a disposizione di tutti - cittadini, istituzioni ed altri enti - i dati, in formato aperto, sulle decisioni di investimento pubblico finanziate con fondi pubblici nazionali, comunitari o regionali o con risorse private registrate con il Codice Unico di Progetto. \r\nUn automa estrae settimanalmente i dati relativi al Comune di Matera (Amministrazione Comunale, Regione, Ministeri, Invitalia etc). \r\nQuindi il cittadino ha tutti i progetti, attivi e chiusi, aggiornati settimanalmente. Ci sono i link per approfondimenti ai portali di OpenCoesione e se presenti per ScuoleSicure. \r\n_______\r\n\"Va precisato che i dati pubblicati sono il frutto di un lavoro intrapreso dal 2003 con l'istituzione di una banca dati per la richiesta telematica del Codice Unico di Progetto (Legge n. 3 del 2003) quale strumento necessario per il funzionamento del Sistema di Monitorare gli Investimenti Pubblici-MIP (Legge n. 144 del 1999).\r\nOccorre tener presente che lo scarico dei data set disponibili in questa pagina deve essere eseguito tenendo presente l'ingente quantità di dati in essi contenuti, si consiglia quindi di scegliere la \"porzione\" dei dati di interesse in relazione alle analisi da svolgere.\r\nSi fa presente che il Gruppo di Lavoro OpenCUP esegue giornalmente un'attività di bonifica dati volta ad innalzare la qualità del contenuto pubblicato. La presenza di tale attività è tracciata nella scheda progetto con l'etichetta a piè di pagina \"il corredo informativo di questo CUP è stato visionato, almeno parzialmente.\" Sempre per gli stessi motivi si è scelto di aggiornare il dataset su base mensile.\""	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/WEEKLY>	"opencup-comune-di-matera"	"2018-04-15T07:34:04.383594"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"investimenti"	<http://publications.europa.eu/resource/authority/data-theme/GOVE>	"2018-04-08T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/a1db34fc-e3db-439c-991e-4f39ae9c5db8/resource/49f1f03c-e07a-4ad3-93bf-dcb92df2ddd6>	<http://dati.comune.matera.it/dataset/opencup-comune-di-matera>	"File in formato CSV"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"CSV"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQD6Yx9F4XK0f2o2rRfZzroXtUZ3-Hd_Bxg1V27LoPomcoUXyXxQqeaqE8zct8N5ytFW2NgV2dVm7Jm/pub?gid=0&single=true&output=csv>
<http://dati.comune.matera.it/dataset/a1db34fc-e3db-439c-991e-4f39ae9c5db8>	"OpenCup - Comune di Matera"	"Open CUP mette a disposizione di tutti - cittadini, istituzioni ed altri enti - i dati, in formato aperto, sulle decisioni di investimento pubblico finanziate con fondi pubblici nazionali, comunitari o regionali o con risorse private registrate con il Codice Unico di Progetto. \r\nUn automa estrae settimanalmente i dati relativi al Comune di Matera (Amministrazione Comunale, Regione, Ministeri, Invitalia etc). \r\nQuindi il cittadino ha tutti i progetti, attivi e chiusi, aggiornati settimanalmente. Ci sono i link per approfondimenti ai portali di OpenCoesione e se presenti per ScuoleSicure. \r\n_______\r\n\"Va precisato che i dati pubblicati sono il frutto di un lavoro intrapreso dal 2003 con l'istituzione di una banca dati per la richiesta telematica del Codice Unico di Progetto (Legge n. 3 del 2003) quale strumento necessario per il funzionamento del Sistema di Monitorare gli Investimenti Pubblici-MIP (Legge n. 144 del 1999).\r\nOccorre tener presente che lo scarico dei data set disponibili in questa pagina deve essere eseguito tenendo presente l'ingente quantità di dati in essi contenuti, si consiglia quindi di scegliere la \"porzione\" dei dati di interesse in relazione alle analisi da svolgere.\r\nSi fa presente che il Gruppo di Lavoro OpenCUP esegue giornalmente un'attività di bonifica dati volta ad innalzare la qualità del contenuto pubblicato. La presenza di tale attività è tracciata nella scheda progetto con l'etichetta a piè di pagina \"il corredo informativo di questo CUP è stato visionato, almeno parzialmente.\" Sempre per gli stessi motivi si è scelto di aggiornare il dataset su base mensile.\""	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/WEEKLY>	"opencup-comune-di-matera"	"2018-04-15T07:34:04.383594"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"investimenti"	<http://publications.europa.eu/resource/authority/data-theme/GOVE>	"2018-04-08T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/a1db34fc-e3db-439c-991e-4f39ae9c5db8/resource/2656620b-d9a2-4061-87ff-4973e9e7df56>	<http://dati.comune.matera.it/dataset/opencup-comune-di-matera>	"File in formato XLSX"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"XLSX"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQD6Yx9F4XK0f2o2rRfZzroXtUZ3-Hd_Bxg1V27LoPomcoUXyXxQqeaqE8zct8N5ytFW2NgV2dVm7Jm/pub?output=xlsx>
