?uri	?D_title	?D_description	?D_creator_name	?D_accrualPeriodicity	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher_name	?D_rightsHolder_name	?D_contactPoint_hasEmail_nonorm	?D_landingPage	?Dist_format	?Dist_license	?Dist_accessURL
<http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4>	"Linea Sassi Trasporti Urbani del Comune di Matera 2015"	"L'Assessore al Traffico ed ai Trasporti Giovanna Visceglia, al fine di migliorare la fruibilità e fornire maggiori informazioni sul servizio di trasporto urbano  della \"Linea Sassi\", ha messo in campo alcune iniziative tra cui la pubblicazione di questo dataset con georeferenziazione delle fermate con i relativi orari validi per il periodo dal 26 gennaio al 7 marzo 2015 ed il collegamento in html alla mappa del percorso e delle fermate della predetta linea.\r\n\r\nEsempio di [__Mappa__](http://umap.openstreetmap.fr/it/map/linea-sassi-di-matera_22487#15/40.6648/16.6118)"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/UNKNOWN>	"2018-01-17T20:18:42.091622"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"linea sassi"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/linea-sassi-trasporti-urbani-del-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4/resource/85751df0-ffd1-4899-ac35-1ed1edb38e60/download/lineasassifermateorari.csv>
<http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4>	"Linea Sassi Trasporti Urbani del Comune di Matera 2015"	"L'Assessore al Traffico ed ai Trasporti Giovanna Visceglia, al fine di migliorare la fruibilità e fornire maggiori informazioni sul servizio di trasporto urbano  della \"Linea Sassi\", ha messo in campo alcune iniziative tra cui la pubblicazione di questo dataset con georeferenziazione delle fermate con i relativi orari validi per il periodo dal 26 gennaio al 7 marzo 2015 ed il collegamento in html alla mappa del percorso e delle fermate della predetta linea.\r\n\r\nEsempio di [__Mappa__](http://umap.openstreetmap.fr/it/map/linea-sassi-di-matera_22487#15/40.6648/16.6118)"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/UNKNOWN>	"2018-01-17T20:18:42.091622"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"linea sassi"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/linea-sassi-trasporti-urbani-del-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/GEOJSON>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4/resource/2beefaaa-ae96-48ab-849f-b20d480464dd/download/linea-sassi-geojson.geojson>
<http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4>	"Linea Sassi Trasporti Urbani del Comune di Matera 2015"	"L'Assessore al Traffico ed ai Trasporti Giovanna Visceglia, al fine di migliorare la fruibilità e fornire maggiori informazioni sul servizio di trasporto urbano  della \"Linea Sassi\", ha messo in campo alcune iniziative tra cui la pubblicazione di questo dataset con georeferenziazione delle fermate con i relativi orari validi per il periodo dal 26 gennaio al 7 marzo 2015 ed il collegamento in html alla mappa del percorso e delle fermate della predetta linea.\r\n\r\nEsempio di [__Mappa__](http://umap.openstreetmap.fr/it/map/linea-sassi-di-matera_22487#15/40.6648/16.6118)"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/UNKNOWN>	"2018-01-17T20:18:42.091622"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"sassi"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/linea-sassi-trasporti-urbani-del-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4/resource/85751df0-ffd1-4899-ac35-1ed1edb38e60/download/lineasassifermateorari.csv>
<http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4>	"Linea Sassi Trasporti Urbani del Comune di Matera 2015"	"L'Assessore al Traffico ed ai Trasporti Giovanna Visceglia, al fine di migliorare la fruibilità e fornire maggiori informazioni sul servizio di trasporto urbano  della \"Linea Sassi\", ha messo in campo alcune iniziative tra cui la pubblicazione di questo dataset con georeferenziazione delle fermate con i relativi orari validi per il periodo dal 26 gennaio al 7 marzo 2015 ed il collegamento in html alla mappa del percorso e delle fermate della predetta linea.\r\n\r\nEsempio di [__Mappa__](http://umap.openstreetmap.fr/it/map/linea-sassi-di-matera_22487#15/40.6648/16.6118)"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/UNKNOWN>	"2018-01-17T20:18:42.091622"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"sassi"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/linea-sassi-trasporti-urbani-del-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/GEOJSON>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/4191b45b-e248-406f-91f2-501cbc3690b4/resource/2beefaaa-ae96-48ab-849f-b20d480464dd/download/linea-sassi-geojson.geojson>
<http://dati.comune.matera.it/dataset/3e0b68b9-de93-4dfe-8d9c-8511adc768a4>	"Serie storica Verbali Codice della Strada Polizia Locale Matera"	"Pubblichiamo la serie storica, a partire dall'anno 2008, del totale dei verbali elevati dalla Polizia Locale."	"Polizia Locale Ufficio C.E.D."	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"polizia locale"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/verbali-codice-della-strada-polizia-locale-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=csv>
<http://dati.comune.matera.it/dataset/3e0b68b9-de93-4dfe-8d9c-8511adc768a4>	"Serie storica Verbali Codice della Strada Polizia Locale Matera"	"Pubblichiamo la serie storica, a partire dall'anno 2008, del totale dei verbali elevati dalla Polizia Locale."	"Polizia Locale Ufficio C.E.D."	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"polizia locale"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/verbali-codice-della-strada-polizia-locale-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/3e0b68b9-de93-4dfe-8d9c-8511adc768a4>	"Serie storica Verbali Codice della Strada Polizia Locale Matera"	"Pubblichiamo la serie storica, a partire dall'anno 2008, del totale dei verbali elevati dalla Polizia Locale."	"Polizia Locale Ufficio C.E.D."	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"codice della strada"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/verbali-codice-della-strada-polizia-locale-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=csv>
<http://dati.comune.matera.it/dataset/3e0b68b9-de93-4dfe-8d9c-8511adc768a4>	"Serie storica Verbali Codice della Strada Polizia Locale Matera"	"Pubblichiamo la serie storica, a partire dall'anno 2008, del totale dei verbali elevati dalla Polizia Locale."	"Polizia Locale Ufficio C.E.D."	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"codice della strada"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/verbali-codice-della-strada-polizia-locale-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/3e0b68b9-de93-4dfe-8d9c-8511adc768a4>	"Serie storica Verbali Codice della Strada Polizia Locale Matera"	"Pubblichiamo la serie storica, a partire dall'anno 2008, del totale dei verbali elevati dalla Polizia Locale."	"Polizia Locale Ufficio C.E.D."	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"multe"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/verbali-codice-della-strada-polizia-locale-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=csv>
<http://dati.comune.matera.it/dataset/3e0b68b9-de93-4dfe-8d9c-8511adc768a4>	"Serie storica Verbali Codice della Strada Polizia Locale Matera"	"Pubblichiamo la serie storica, a partire dall'anno 2008, del totale dei verbali elevati dalla Polizia Locale."	"Polizia Locale Ufficio C.E.D."	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"multe"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/verbali-codice-della-strada-polizia-locale-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/3e0b68b9-de93-4dfe-8d9c-8511adc768a4>	"Serie storica Verbali Codice della Strada Polizia Locale Matera"	"Pubblichiamo la serie storica, a partire dall'anno 2008, del totale dei verbali elevati dalla Polizia Locale."	"Polizia Locale Ufficio C.E.D."	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"verbali"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/verbali-codice-della-strada-polizia-locale-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=csv>
<http://dati.comune.matera.it/dataset/3e0b68b9-de93-4dfe-8d9c-8511adc768a4>	"Serie storica Verbali Codice della Strada Polizia Locale Matera"	"Pubblichiamo la serie storica, a partire dall'anno 2008, del totale dei verbali elevati dalla Polizia Locale."	"Polizia Locale Ufficio C.E.D."	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"verbali"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/verbali-codice-della-strada-polizia-locale-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSfLEtvRgH3Do-ad9MKWzbVQIh2XhnXZ8oJ3DdS4d6Bgwm2lMlg6M8urftOi3Omup7254JY_FyG4eg5/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/8026883e-b651-4ea9-a3fe-2c1b36918c97>	"Elenco PMI e professionisti ammessi alla ZFU Matera"	"Elenco PMI e liberi professionisti ammessi ai benefici previsti dalla Zona Franca Urbana del comune di Matera istituita ai sensi della Delibera CIPE N°14 dell’8 Maggio 2009. Per una visione completa visualizzare anche la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=55aa683b7bd54bb7887a428b602ee334)"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-06-21T10:44:25.510182"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"ZFU"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/elenco-pmi-e-professionisti-ammessi-alla-zfu-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSnUOCcjZ6ThHSydHM53wXMiioLCBcwjLCj-c1bvMHY7xkf2siZt-HDv5nUCZA1qNC4wZiF16X1gCqS/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/8026883e-b651-4ea9-a3fe-2c1b36918c97>	"Elenco PMI e professionisti ammessi alla ZFU Matera"	"Elenco PMI e liberi professionisti ammessi ai benefici previsti dalla Zona Franca Urbana del comune di Matera istituita ai sensi della Delibera CIPE N°14 dell’8 Maggio 2009. Per una visione completa visualizzare anche la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=55aa683b7bd54bb7887a428b602ee334)"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-06-21T10:44:25.510182"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"ZFU"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/elenco-pmi-e-professionisti-ammessi-alla-zfu-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSnUOCcjZ6ThHSydHM53wXMiioLCBcwjLCj-c1bvMHY7xkf2siZt-HDv5nUCZA1qNC4wZiF16X1gCqS/pub?output=csv>
<http://dati.comune.matera.it/dataset/8026883e-b651-4ea9-a3fe-2c1b36918c97>	"Elenco PMI e professionisti ammessi alla ZFU Matera"	"Elenco PMI e liberi professionisti ammessi ai benefici previsti dalla Zona Franca Urbana del comune di Matera istituita ai sensi della Delibera CIPE N°14 dell’8 Maggio 2009. Per una visione completa visualizzare anche la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=55aa683b7bd54bb7887a428b602ee334)"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-06-21T10:44:25.510182"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Zona Franca Urbana"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/elenco-pmi-e-professionisti-ammessi-alla-zfu-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSnUOCcjZ6ThHSydHM53wXMiioLCBcwjLCj-c1bvMHY7xkf2siZt-HDv5nUCZA1qNC4wZiF16X1gCqS/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/8026883e-b651-4ea9-a3fe-2c1b36918c97>	"Elenco PMI e professionisti ammessi alla ZFU Matera"	"Elenco PMI e liberi professionisti ammessi ai benefici previsti dalla Zona Franca Urbana del comune di Matera istituita ai sensi della Delibera CIPE N°14 dell’8 Maggio 2009. Per una visione completa visualizzare anche la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=55aa683b7bd54bb7887a428b602ee334)"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-06-21T10:44:25.510182"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Zona Franca Urbana"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-06-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Redazione OD"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/elenco-pmi-e-professionisti-ammessi-alla-zfu-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSnUOCcjZ6ThHSydHM53wXMiioLCBcwjLCj-c1bvMHY7xkf2siZt-HDv5nUCZA1qNC4wZiF16X1gCqS/pub?output=csv>
